,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.time,metrics.cost,params.file_name,params.start_node_idx,params.lab,params.greedy,params.type_of_change,tags.mlflow.source.name,tags.mlflow.source.git.commit,tags.mlflow.source.type,tags.mlflow.user
0,8112a91d7d04493c8cdd97ab9df0afb3,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/8112a91d7d04493c8cdd97ab9df0afb3/artifacts,2022-11-13 00:56:45.664000+00:00,2022-11-13 00:56:54.295000+00:00,8.375250816345215,48450.0,TSPD.csv,199,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
1,c72f9be3f5e54f8ca7fe8f2b214b6462,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/c72f9be3f5e54f8ca7fe8f2b214b6462/artifacts,2022-11-13 00:56:42.960000+00:00,2022-11-13 00:56:52.557000+00:00,9.454039573669434,46819.0,TSPD.csv,198,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
2,7f944ef0bedc4b0791c82001c668f14f,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/7f944ef0bedc4b0791c82001c668f14f/artifacts,2022-11-13 00:56:33.576000+00:00,2022-11-13 00:56:47.059000+00:00,13.28899884223938,45955.0,TSPD.csv,197,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
3,0487848010a24816ad343f8f6220d137,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/0487848010a24816ad343f8f6220d137/artifacts,2022-11-13 00:56:33.551000+00:00,2022-11-13 00:56:46.601000+00:00,12.851999044418335,46968.0,TSPD.csv,196,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
4,f6b627a7cac745c3b51430f1dcccf7aa,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/f6b627a7cac745c3b51430f1dcccf7aa/artifacts,2022-11-13 00:56:32.932000+00:00,2022-11-13 00:56:45.920000+00:00,12.73500108718872,48373.0,TSPD.csv,195,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
5,c46eb9c8058e4e9c9b4618e55a41555b,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/c46eb9c8058e4e9c9b4618e55a41555b/artifacts,2022-11-13 00:56:31.434000+00:00,2022-11-13 00:56:45.543000+00:00,13.72799825668335,48230.0,TSPD.csv,194,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
6,9dc79786921342c7bb6a5dc8b3b3dada,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/9dc79786921342c7bb6a5dc8b3b3dada/artifacts,2022-11-13 00:56:31.352000+00:00,2022-11-13 00:56:45.504000+00:00,13.846999883651733,46828.0,TSPD.csv,193,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
7,0f61dc16fe8f4288ab285b5bedf22b6a,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/0f61dc16fe8f4288ab285b5bedf22b6a/artifacts,2022-11-13 00:56:30.311000+00:00,2022-11-13 00:56:42.863000+00:00,12.381001949310303,48011.0,TSPD.csv,192,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
8,68ac1f5da3ec4dd7bcf39f5b5a01ac60,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/68ac1f5da3ec4dd7bcf39f5b5a01ac60/artifacts,2022-11-13 00:56:21.183000+00:00,2022-11-13 00:56:33.401000+00:00,12.037997484207153,47471.0,TSPD.csv,191,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
9,491a32d3fa7a4daf8b916a45caead58f,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/491a32d3fa7a4daf8b916a45caead58f/artifacts,2022-11-13 00:56:19.721000+00:00,2022-11-13 00:56:33.409000+00:00,13.523998498916626,47953.0,TSPD.csv,190,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
10,1ecd4f53117d4b75b5de78c87f35095f,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/1ecd4f53117d4b75b5de78c87f35095f/artifacts,2022-11-13 00:56:18.710000+00:00,2022-11-13 00:56:32.836000+00:00,13.961999893188477,47804.0,TSPD.csv,189,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
11,517c5ca4978c4e7bb4d8dac9862e5f22,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/517c5ca4978c4e7bb4d8dac9862e5f22/artifacts,2022-11-13 00:56:18.405000+00:00,2022-11-13 00:56:31.343000+00:00,12.740999221801758,46593.0,TSPD.csv,188,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
12,828703eff4064c9ea99b7828fc6e3dc7,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/828703eff4064c9ea99b7828fc6e3dc7/artifacts,2022-11-13 00:56:17.900000+00:00,2022-11-13 00:56:30.219000+00:00,12.157999515533447,48586.0,TSPD.csv,187,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
13,65451e2847aa4e589fe75f761342fec5,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/65451e2847aa4e589fe75f761342fec5/artifacts,2022-11-13 00:56:17.693000+00:00,2022-11-13 00:56:31.219000+00:00,13.372997522354126,47579.0,TSPD.csv,186,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
14,56f96d910eff4d9186c819012662ff81,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/56f96d910eff4d9186c819012662ff81/artifacts,2022-11-13 00:56:07.238000+00:00,2022-11-13 00:56:21.028000+00:00,13.571002006530762,46879.0,TSPD.csv,185,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
15,1887ab4cd031485ebb0833bb546d4dee,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/1887ab4cd031485ebb0833bb546d4dee/artifacts,2022-11-13 00:56:07.076000+00:00,2022-11-13 00:56:19.628000+00:00,11.997994184494019,48145.0,TSPD.csv,184,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
16,caeadf25a69c47b986b54e406573b49c,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/caeadf25a69c47b986b54e406573b49c/artifacts,2022-11-13 00:56:06.203000+00:00,2022-11-13 00:56:18.573000+00:00,11.878998041152954,46587.0,TSPD.csv,183,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
17,e667ea6eff344761ad5bc5eb10271451,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/e667ea6eff344761ad5bc5eb10271451/artifacts,2022-11-13 00:56:05.765000+00:00,2022-11-13 00:56:17.804000+00:00,11.87199854850769,48832.0,TSPD.csv,182,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
18,472cc99b410c427cb54737f423e3affd,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/472cc99b410c427cb54737f423e3affd/artifacts,2022-11-13 00:56:04.731000+00:00,2022-11-13 00:56:18.312000+00:00,13.394999742507935,47750.0,TSPD.csv,181,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
19,a6834a54f667429581de895c84a2361b,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/a6834a54f667429581de895c84a2361b/artifacts,2022-11-13 00:56:04.627000+00:00,2022-11-13 00:56:17.564000+00:00,12.744999170303345,48194.0,TSPD.csv,180,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
20,d052b1cd960b4820a8cbbcc8bdb54236,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/d052b1cd960b4820a8cbbcc8bdb54236/artifacts,2022-11-13 00:55:54.311000+00:00,2022-11-13 00:56:06.699000+00:00,12.237998962402344,49834.0,TSPD.csv,179,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
21,6c0511c48dda4ffb826c70b578813f01,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/6c0511c48dda4ffb826c70b578813f01/artifacts,2022-11-13 00:55:53.673000+00:00,2022-11-13 00:56:05.807000+00:00,11.862997770309448,47435.0,TSPD.csv,178,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
22,abbcae61c9b543138da27b35acec8dc2,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/abbcae61c9b543138da27b35acec8dc2/artifacts,2022-11-13 00:55:53.649000+00:00,2022-11-13 00:56:05.545000+00:00,11.554001092910767,48973.0,TSPD.csv,177,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
23,85beb03cb41645aebc63eb559840b10f,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/85beb03cb41645aebc63eb559840b10f/artifacts,2022-11-13 00:55:52.322000+00:00,2022-11-13 00:56:06.925000+00:00,14.172001838684082,48932.0,TSPD.csv,176,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
24,e0a9d62e10f24cf2a76b5402799cf460,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/e0a9d62e10f24cf2a76b5402799cf460/artifacts,2022-11-13 00:55:51.360000+00:00,2022-11-13 00:56:04.534000+00:00,12.955000400543213,48361.0,TSPD.csv,175,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
25,68d9640832024cdea8dc1b16b9342184,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/68d9640832024cdea8dc1b16b9342184/artifacts,2022-11-13 00:55:49.974000+00:00,2022-11-13 00:56:03.871000+00:00,13.500999927520752,47174.0,TSPD.csv,174,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
26,a1458d251e9043b1bc1e20f8b0dd99cc,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/a1458d251e9043b1bc1e20f8b0dd99cc/artifacts,2022-11-13 00:55:40.093000+00:00,2022-11-13 00:55:53.545000+00:00,13.289997100830078,46952.0,TSPD.csv,173,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
27,61b77ad88f1b4eb6b7d34fa3bd470d74,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/61b77ad88f1b4eb6b7d34fa3bd470d74/artifacts,2022-11-13 00:55:39.117000+00:00,2022-11-13 00:55:54.220000+00:00,14.852001190185547,47735.0,TSPD.csv,172,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
28,de14d773556046b3b88bcdcae0fecade,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/de14d773556046b3b88bcdcae0fecade/artifacts,2022-11-13 00:55:38.847000+00:00,2022-11-13 00:55:53.556000+00:00,14.14799976348877,47144.0,TSPD.csv,171,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
29,94d4b14c47c34e52926fa3fbdf4fed9d,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/94d4b14c47c34e52926fa3fbdf4fed9d/artifacts,2022-11-13 00:55:38.474000+00:00,2022-11-13 00:55:52.224000+00:00,13.581003427505493,47942.0,TSPD.csv,170,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
30,8f143f6b57db4e84838eedcc8b5b9bbb,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/8f143f6b57db4e84838eedcc8b5b9bbb/artifacts,2022-11-13 00:55:35.838000+00:00,2022-11-13 00:55:51.225000+00:00,14.238998174667358,47161.0,TSPD.csv,169,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
31,7bb7f70a3da64e7e94d8f53ff6ba6533,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/7bb7f70a3da64e7e94d8f53ff6ba6533/artifacts,2022-11-13 00:55:35.392000+00:00,2022-11-13 00:55:49.885000+00:00,14.341999769210815,47662.0,TSPD.csv,168,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
32,d8d8fbaab1844049858b6558a660b1f9,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/d8d8fbaab1844049858b6558a660b1f9/artifacts,2022-11-13 00:55:25.178000+00:00,2022-11-13 00:55:39.028000+00:00,13.691999197006226,48364.0,TSPD.csv,167,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
33,7c7fa6deeed84d7b8bc87404ffd87b45,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/7c7fa6deeed84d7b8bc87404ffd87b45/artifacts,2022-11-13 00:55:24.840000+00:00,2022-11-13 00:55:39.999000+00:00,14.754999876022339,48114.0,TSPD.csv,166,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
34,0a25ea81e7c14921a537e3dc5a531870,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/0a25ea81e7c14921a537e3dc5a531870/artifacts,2022-11-13 00:55:24.607000+00:00,2022-11-13 00:55:38.591000+00:00,13.719998836517334,48842.0,TSPD.csv,165,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
35,87a907ac94ad435cac386ea24138cdd8,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/87a907ac94ad435cac386ea24138cdd8/artifacts,2022-11-13 00:55:23.224000+00:00,2022-11-13 00:55:38.197000+00:00,14.626000881195068,47819.0,TSPD.csv,164,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
36,c69deb2db62f48bb99f3fd684def2252,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/c69deb2db62f48bb99f3fd684def2252/artifacts,2022-11-13 00:55:22.485000+00:00,2022-11-13 00:55:35.299000+00:00,12.562000274658203,48296.0,TSPD.csv,163,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
37,82f201385886455fbe975f25c65ba7fc,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/82f201385886455fbe975f25c65ba7fc/artifacts,2022-11-13 00:55:22.172000+00:00,2022-11-13 00:55:35.743000+00:00,13.01999831199646,48498.0,TSPD.csv,162,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
38,d271b0516ec94c45a99c509b63700bc5,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/d271b0516ec94c45a99c509b63700bc5/artifacts,2022-11-13 00:55:11.564000+00:00,2022-11-13 00:55:24.729000+00:00,12.4610013961792,47099.0,TSPD.csv,161,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
39,a0552cf3582d43eab06d9e8c6c83cfa3,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/a0552cf3582d43eab06d9e8c6c83cfa3/artifacts,2022-11-13 00:55:10.026000+00:00,2022-11-13 00:55:25.074000+00:00,14.327000379562378,47771.0,TSPD.csv,160,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
40,d5a8525c01b0496dbb413e021cb7c2f0,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/d5a8525c01b0496dbb413e021cb7c2f0/artifacts,2022-11-13 00:55:10.011000+00:00,2022-11-13 00:55:24.498000+00:00,13.904001235961914,47123.0,TSPD.csv,159,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
41,86688e4f539d49a68695485da6a909ad,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/86688e4f539d49a68695485da6a909ad/artifacts,2022-11-13 00:55:09.348000+00:00,2022-11-13 00:55:23.101000+00:00,13.489996433258057,46522.0,TSPD.csv,158,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
42,aa6e45179a4f44cd9ff9a83fade83d8a,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/aa6e45179a4f44cd9ff9a83fade83d8a/artifacts,2022-11-13 00:55:08.728000+00:00,2022-11-13 00:55:22.017000+00:00,12.896999835968018,47434.0,TSPD.csv,157,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
43,4e2bd763054b458e9defed6353ce153b,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/4e2bd763054b458e9defed6353ce153b/artifacts,2022-11-13 00:55:08.197000+00:00,2022-11-13 00:55:22.375000+00:00,13.747004270553589,47141.0,TSPD.csv,156,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
44,02cc948b43e64b99907cea56d902c338,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/02cc948b43e64b99907cea56d902c338/artifacts,2022-11-13 00:55:02.151000+00:00,2022-11-13 00:55:04.183000+00:00,1.175001859664917,70338.0,TSPD.csv,199,2,,,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
45,671a54a997084711a321285ec0148fd5,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/671a54a997084711a321285ec0148fd5/artifacts,2022-11-13 00:55:00.149000+00:00,2022-11-13 00:55:02.035000+00:00,1.2450003623962402,70013.0,TSPD.csv,198,2,,,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
46,06e8128393544f6faad893f9828bc74d,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/06e8128393544f6faad893f9828bc74d/artifacts,2022-11-13 00:54:58.626000+00:00,2022-11-13 00:55:00.027000+00:00,1.1869983673095703,68420.0,TSPD.csv,197,2,,,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
47,6d185d3a66934e6dbf19da377f9ca2dd,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/6d185d3a66934e6dbf19da377f9ca2dd/artifacts,2022-11-13 00:54:57.756000+00:00,2022-11-13 00:55:11.473000+00:00,13.342001914978027,47191.0,TSPD.csv,155,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
48,7fa0d67f17c7490281d0651cb0f630cb,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/7fa0d67f17c7490281d0651cb0f630cb/artifacts,2022-11-13 00:54:56.947000+00:00,2022-11-13 00:55:09.918000+00:00,12.798998832702637,48559.0,TSPD.csv,154,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
49,bd00ca8350844b889cdec762d940ffbd,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/bd00ca8350844b889cdec762d940ffbd/artifacts,2022-11-13 00:54:56.769000+00:00,2022-11-13 00:55:09.087000+00:00,11.944997549057007,48361.0,TSPD.csv,153,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
50,d84d9c83c5734b3b9f5dc41fc8df9c30,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/d84d9c83c5734b3b9f5dc41fc8df9c30/artifacts,2022-11-13 00:54:56.650000+00:00,2022-11-13 00:54:58.517000+00:00,1.1540002822875977,68426.0,TSPD.csv,196,2,,,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
51,9b0baec878db47529249c6009eb8910b,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/9b0baec878db47529249c6009eb8910b/artifacts,2022-11-13 00:54:56.205000+00:00,2022-11-13 00:55:08.090000+00:00,11.644999027252197,49587.0,TSPD.csv,152,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
52,20c2805833ed4a6aab52dc91e4d83eb5,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/20c2805833ed4a6aab52dc91e4d83eb5/artifacts,2022-11-13 00:54:55.555000+00:00,2022-11-13 00:55:09.933000+00:00,14.045997381210327,48841.0,TSPD.csv,151,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
53,a970d160924544ec85fe7cc104d3d97b,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/a970d160924544ec85fe7cc104d3d97b/artifacts,2022-11-13 00:54:54.614000+00:00,2022-11-13 00:55:08.239000+00:00,13.446000576019287,46242.0,TSPD.csv,150,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
54,b8c8b9ba4db044039c4c9737b51e6318,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/b8c8b9ba4db044039c4c9737b51e6318/artifacts,2022-11-13 00:54:54.445000+00:00,2022-11-13 00:54:56.557000+00:00,1.166999101638794,73535.0,TSPD.csv,195,2,,,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
55,e92910fd8ec64a15a68e602b39e19993,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/e92910fd8ec64a15a68e602b39e19993/artifacts,2022-11-13 00:54:52.228000+00:00,2022-11-13 00:54:54.350000+00:00,1.2279996871948242,71539.0,TSPD.csv,194,2,,,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
56,73327dc4111a48f7b96006df2fb73267,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/73327dc4111a48f7b96006df2fb73267/artifacts,2022-11-13 00:54:49.728000+00:00,2022-11-13 00:54:52.131000+00:00,1.2099969387054443,68675.0,TSPD.csv,193,2,,,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
57,0e42e2a8697c4ffaa5bd15011c1d0717,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/0e42e2a8697c4ffaa5bd15011c1d0717/artifacts,2022-11-13 00:54:47.328000+00:00,2022-11-13 00:54:49.264000+00:00,1.626997947692871,71829.0,TSPD.csv,192,2,,,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
58,f87709546ac54d24a9eac874a22d2f8b,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/f87709546ac54d24a9eac874a22d2f8b/artifacts,2022-11-13 00:54:45.015000+00:00,2022-11-13 00:54:47.227000+00:00,1.6650006771087646,68761.0,TSPD.csv,191,2,,,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
59,bf5fa240d50e4f4291c0d8d4c3f7c4e8,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/bf5fa240d50e4f4291c0d8d4c3f7c4e8/artifacts,2022-11-13 00:54:43.166000+00:00,2022-11-13 00:54:56.788000+00:00,13.204999685287476,47756.0,TSPD.csv,149,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
60,c0fd24f4073348129036c936b9cd0815,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/c0fd24f4073348129036c936b9cd0815/artifacts,2022-11-13 00:54:42.798000+00:00,2022-11-13 00:54:56.679000+00:00,13.713002443313599,47669.0,TSPD.csv,148,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
61,b620f24e296c4df4b182f50d6ae9a812,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/b620f24e296c4df4b182f50d6ae9a812/artifacts,2022-11-13 00:54:42.751000+00:00,2022-11-13 00:54:55.522000+00:00,12.603001117706299,46731.0,TSPD.csv,147,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
62,fa3ffb80ff254a1bb25d79abf2c28116,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/fa3ffb80ff254a1bb25d79abf2c28116/artifacts,2022-11-13 00:54:42.721000+00:00,2022-11-13 00:54:57.654000+00:00,14.7630033493042,47443.0,TSPD.csv,146,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
63,e6472ddde3ce4118b74adf5d848830ae,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/e6472ddde3ce4118b74adf5d848830ae/artifacts,2022-11-13 00:54:42.681000+00:00,2022-11-13 00:54:44.918000+00:00,1.2009999752044678,70629.0,TSPD.csv,190,2,,,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
64,f062406a4d3b4987afdab403ad286af0,16,FINISHED,hdfs://hadoop01.dev.eosc.pcss.pl:9000/mlflow-data/16/f062406a4d3b4987afdab403ad286af0/artifacts,2022-11-13 00:54:41.472000+00:00,2022-11-13 00:54:55.462000+00:00,13.806999683380127,48117.0,TSPD.csv,145,3,False,edge,.\file.py,2cc452be74080ea16e93f0cb221e6ae82ec28e5c,LOCAL,rajte
